session_key,track,driver,driver_number,lap,s1,s2,s3,lap_time,is_pit_out_lap,is_pit_in_lap,is_clean_lap,dnf,team
9693,Melbourne,O PIASTRI,81,14,32.338,18.899,39.318,90.555,False,,True,0,McLaren
9693,Melbourne,O PIASTRI,81,15,32.263,18.681,39.399,90.343,False,,True,0,McLaren
9693,Melbourne,O PIASTRI,81,16,32.097,18.694,39.931,90.722,False,,True,0,McLaren
9693,Melbourne,O PIASTRI,81,17,32.231,18.692,39.773,90.696,False,,True,0,McLaren
9693,Melbourne,O PIASTRI,81,18,31.77,18.987,39.386,90.143,False,,True,0,McLaren
9693,Melbourne,O PIASTRI,81,19,32.011,18.926,39.879,90.816,False,,True,0,McLaren
9693,Melbourne,O PIASTRI,81,20,31.769,18.968,39.422,90.159,False,,True,0,McLaren
9693,Melbourne,O PIASTRI,81,21,31.622,18.849,39.256,89.727,False,,True,0,McLaren
9693,Melbourne,O PIASTRI,81,22,32.012,18.884,39.318,90.214,False,,True,0,McLaren
9693,Melbourne,O PIASTRI,81,23,31.686,18.88,39.173,89.739,False,,True,0,McLaren
9693,Melbourne,O PIASTRI,81,24,31.595,18.958,39.073,89.626,False,,True,0,McLaren
9693,Melbourne,O PIASTRI,81,25,31.593,18.778,38.924,89.295,False,,True,0,McLaren
9693,Melbourne,O PIASTRI,81,26,31.668,18.835,38.63,89.133,False,,True,0,McLaren
9693,Melbourne,O PIASTRI,81,27,31.514,18.857,38.666,89.037,False,,True,0,McLaren
9693,Melbourne,O PIASTRI,81,28,31.511,18.64,38.478,88.629,False,,True,0,McLaren
9693,Melbourne,O PIASTRI,81,29,31.358,18.343,38.487,88.188,False,,True,0,McLaren
9693,Melbourne,O PIASTRI,81,30,31.431,18.388,38.512,88.331,False,,True,0,McLaren
9693,Melbourne,O PIASTRI,81,31,31.235,18.319,38.362,87.916,False,,True,0,McLaren
9693,Melbourne,O PIASTRI,81,32,31.377,19.491,38.511,89.379,False,,True,0,McLaren
9693,Melbourne,O PIASTRI,81,33,31.02,18.951,38.255,88.226,False,,True,0,McLaren
9693,Melbourne,O PIASTRI,81,34,31.271,30.119,65.635,127.025,False,,True,0,McLaren
9693,Melbourne,O PIASTRI,81,35,46.738,30.477,46.566,123.781,True,,False,0,McLaren
9693,Melbourne,O PIASTRI,81,36,41.431,35.359,54.422,131.212,False,,True,0,McLaren
9693,Melbourne,O PIASTRI,81,37,45.192,41.406,73.105,159.703,False,,True,0,McLaren
9693,Melbourne,O PIASTRI,81,38,42.993,41.293,54.606,138.892,False,,True,0,McLaren
9693,Melbourne,O PIASTRI,81,39,43.94,34.284,55.556,133.78,False,,True,0,McLaren
9693,Melbourne,O PIASTRI,81,40,45.907,33.189,53.92,133.016,False,,True,0,McLaren
9693,Melbourne,O PIASTRI,81,41,44.925,29.037,59.591,133.553,False,,True,0,McLaren
9693,Melbourne,O PIASTRI,81,42,30.119,18.793,35.671,84.583,False,,True,0,McLaren
9693,Melbourne,O PIASTRI,81,43,28.966,18.613,35.663,83.242,False,,True,0,McLaren
9693,Melbourne,O PIASTRI,81,44,28.917,18.393,,191.082,False,,True,0,McLaren
9693,Melbourne,O PIASTRI,81,45,36.775,19.084,42.325,98.184,True,,False,0,McLaren
9693,Melbourne,O PIASTRI,81,46,34.707,25.856,50.459,111.022,False,,True,0,McLaren
9693,Melbourne,O PIASTRI,81,47,41.299,28.61,50.261,120.17,False,,True,0,McLaren
9693,Melbourne,O PIASTRI,81,48,37.344,20.296,44.773,102.413,False,,True,0,McLaren
9693,Melbourne,O PIASTRI,81,49,37.63,20.249,42.561,100.44,False,,True,0,McLaren
9693,Melbourne,O PIASTRI,81,50,34.861,26.734,62.137,123.732,False,,True,0,McLaren
9693,Melbourne,O PIASTRI,81,51,44.202,26.208,53.865,124.275,False,,True,0,McLaren
9693,Melbourne,O PIASTRI,81,52,36.897,19.713,40.614,97.224,False,,True,0,McLaren
9693,Melbourne,O PIASTRI,81,53,32.931,19.045,39.833,91.809,False,,True,0,McLaren
9693,Melbourne,O PIASTRI,81,54,32.689,19.188,40.63,92.507,False,,True,0,McLaren
9693,Melbourne,O PIASTRI,81,55,31.795,18.949,39.307,90.051,False,,True,0,McLaren
9693,Melbourne,O PIASTRI,81,56,30.605,18.722,39.232,88.559,False,,True,0,McLaren
9693,Melbourne,O PIASTRI,81,57,31.475,18.119,39.923,89.517,False,,True,0,McLaren
9839,Yas_Marina_Circuit,K ANTONELLI,12,1,,39.754,36.43,,False,,True,0,Mercedes
9839,Yas_Marina_Circuit,K ANTONELLI,12,2,18.611,38.218,34.886,91.715,False,,True,0,Mercedes
9839,Yas_Marina_Circuit,K ANTONELLI,12,3,18.513,38.017,33.962,90.492,False,,True,0,Mercedes
9839,Yas_Marina_Circuit,K ANTONELLI,12,4,18.076,38.076,34.372,90.524,False,,True,0,Mercedes
9839,Yas_Marina_Circuit,K ANTONELLI,12,5,18.406,38.297,34.004,90.707,False,,True,0,Mercedes
9839,Yas_Marina_Circuit,K ANTONELLI,12,6,18.243,38.178,33.839,90.26,False,,True,0,Mercedes
9839,Yas_Marina_Circuit,K ANTONELLI,12,7,18.231,38.146,33.931,90.308,False,,True,0,Mercedes
9839,Yas_Marina_Circuit,K ANTONELLI,12,8,18.278,38.196,33.967,90.441,False,,True,0,Mercedes
9839,Yas_Marina_Circuit,K ANTONELLI,12,9,18.22,38.264,33.544,90.028,False,,True,0,Mercedes
9839,Yas_Marina_Circuit,K ANTONELLI,12,10,18.106,38.132,33.85,90.088,False,,True,0,Mercedes
9839,Yas_Marina_Circuit,K ANTONELLI,12,11,18.294,38.203,34.158,90.655,False,,True,0,Mercedes
9839,Yas_Marina_Circuit,K ANTONELLI,12,12,18.338,38.398,34.33,91.066,False,,True,0,Mercedes
9839,Yas_Marina_Circuit,K ANTONELLI,12,13,18.303,38.384,34.289,90.976,False,,True,0,Mercedes
9839,Yas_Marina_Circuit,K ANTONELLI,12,14,18.366,38.383,34.36,91.109,False,,True,0,Mercedes
9839,Yas_Marina_Circuit,K ANTONELLI,12,15,18.19,38.419,34.321,90.93,False,,True,0,Mercedes
9839,Yas_Marina_Circuit,K ANTONELLI,12,16,18.34,38.437,34.343,91.12,False,,True,0,Mercedes
9839,Yas_Marina_Circuit,K ANTONELLI,12,17,18.258,38.343,34.519,91.12,False,,True,0,Mercedes
9839,Yas_Marina_Circuit,K ANTONELLI,12,18,18.311,39.12,34.374,91.805,False,,True,0,Mercedes
9839,Yas_Marina_Circuit,K ANTONELLI,12,19,18.018,39.003,34.098,91.119,False,,True,0,Mercedes
9839,Yas_Marina_Circuit,K ANTONELLI,12,20,18.268,39.341,34.135,91.744,False,,True,0,Mercedes
9839,Yas_Marina_Circuit,K ANTONELLI,12,21,18.115,38.31,35.382,91.807,False,,True,0,Mercedes
9839,Yas_Marina_Circuit,K ANTONELLI,12,22,18.003,38.311,34.204,90.518,False,,True,0,Mercedes
9839,Yas_Marina_Circuit,K ANTONELLI,12,23,18.029,38.114,33.986,90.129,False,,True,0,Mercedes
9839,Yas_Marina_Circuit,K ANTONELLI,12,24,17.982,39.183,34.122,91.287,False,,True,0,Mercedes
9839,Yas_Marina_Circuit,K ANTONELLI,12,25,17.954,38.377,33.869,90.2,False,,True,0,Mercedes
9839,Yas_Marina_Circuit,K ANTONELLI,12,26,17.92,38.414,33.487,89.821,False,,True,0,Mercedes
9839,Yas_Marina_Circuit,K ANTONELLI,12,27,17.941,38.932,34.399,91.272,False,,True,0,Mercedes
9839,Yas_Marina_Circuit,K ANTONELLI,12,28,18.022,38.349,34.313,90.684,False,,True,0,Mercedes
9839,Yas_Marina_Circuit,K ANTONELLI,12,29,18.02,38.22,34.094,90.334,False,,True,0,Mercedes
9839,Yas_Marina_Circuit,K ANTONELLI,12,30,18.054,38.474,34.66,91.188,False,,True,0,Mercedes
9839,Yas_Marina_Circuit,K ANTONELLI,12,31,18.166,39.131,33.72,91.017,False,,True,0,Mercedes
9839,Yas_Marina_Circuit,K ANTONELLI,12,32,17.919,39.043,35.853,92.815,False,,True,0,Mercedes
9839,Yas_Marina_Circuit,K ANTONELLI,12,33,39.422,38.675,32.627,110.724,True,,False,0,Mercedes
9839,Yas_Marina_Circuit,K ANTONELLI,12,34,17.775,37.908,32.346,88.029,False,,True,0,Mercedes
9839,Yas_Marina_Circuit,K ANTONELLI,12,35,17.814,38.042,32.463,88.319,False,,True,0,Mercedes
9839,Yas_Marina_Circuit,K ANTONELLI,12,36,17.763,38.109,32.313,88.185,False,,True,0,Mercedes
9839,Yas_Marina_Circuit,K ANTONELLI,12,37,17.764,38.224,32.689,88.677,False,,True,0,Mercedes
9839,Yas_Marina_Circuit,K ANTONELLI,12,38,17.813,38.049,33.097,88.959,False,,True,0,Mercedes
9839,Yas_Marina_Circuit,K ANTONELLI,12,39,17.809,37.744,33.794,89.347,False,,True,0,Mercedes
9839,Yas_Marina_Circuit,K ANTONELLI,12,40,17.744,37.991,33.526,89.261,False,,True,0,Mercedes
9839,Yas_Marina_Circuit,K ANTONELLI,12,41,17.729,37.82,32.581,88.13,False,,True,0,Mercedes
9839,Yas_Marina_Circuit,K ANTONELLI,12,42,17.644,38.139,32.391,88.174,False,,True,0,Mercedes
9839,Yas_Marina_Circuit,K ANTONELLI,12,43,17.601,38.175,32.622,88.398,False,,True,0,Mercedes
9839,Yas_Marina_Circuit,K ANTONELLI,12,44,17.805,38.146,32.552,88.503,False,,True,0,Mercedes
9839,Yas_Marina_Circuit,K ANTONELLI,12,45,17.731,38.192,33.078,89.001,False,,True,0,Mercedes
9839,Yas_Marina_Circuit,K ANTONELLI,12,46,17.684,37.963,33.236,88.883,False,,True,0,Mercedes
9839,Yas_Marina_Circuit,K ANTONELLI,12,47,17.73,37.791,32.583,88.104,False,,True,0,Mercedes
9839,Yas_Marina_Circuit,K ANTONELLI,12,48,17.726,38.373,32.791,88.89,False,,True,0,Mercedes
9839,Yas_Marina_Circuit,K ANTONELLI,12,49,17.729,38.284,32.849,88.862,False,,True,0,Mercedes
9839,Yas_Marina_Circuit,K ANTONELLI,12,50,17.715,38.414,32.736,88.865,False,,True,0,Mercedes
9839,Yas_Marina_Circuit,K ANTONELLI,12,51,17.701,38.514,33.483,89.698,False,,True,0,Mercedes
9839,Yas_Marina_Circuit,K ANTONELLI,12,52,17.678,38.394,32.794,88.866,False,,True,0,Mercedes
9839,Yas_Marina_Circuit,K ANTONELLI,12,53,17.721,38.802,32.872,89.395,False,,True,0,Mercedes
9839,Yas_Marina_Circuit,K ANTONELLI,12,54,17.724,38.578,33.703,90.005,False,,True,0,Mercedes
9839,Yas_Marina_Circuit,K ANTONELLI,12,55,17.986,38.47,33.056,89.512,False,,True,0,Mercedes
9839,Yas_Marina_Circuit,K ANTONELLI,12,56,17.766,37.973,33.995,89.734,False,,True,0,Mercedes
9839,Yas_Marina_Circuit,K ANTONELLI,12,57,17.937,37.978,33.797,89.712,False,,True,0,Mercedes
9839,Yas_Marina_Circuit,K ANTONELLI,12,58,17.848,37.897,33.885,89.63,False,,True,0,Mercedes
9839,Yas_Marina_Circuit,F ALONSO,14,1,,38.662,34.166,,False,,True,0,AstonMartin
9839,Yas_Marina_Circuit,F ALONSO,14,2,18.165,38.183,34.048,90.396,False,,True,0,AstonMartin
9839,Yas_Marina_Circuit,F ALONSO,14,3,18.215,38.157,33.687,90.059,False,,True,0,AstonMartin
9839,Yas_Marina_Circuit,F ALONSO,14,4,18.248,38.745,33.903,90.896,False,,True,0,AstonMartin
9839,Yas_Marina_Circuit,F ALONSO,14,5,17.924,38.463,33.809,90.196,False,,True,0,AstonMartin
9839,Yas_Marina_Circuit,F ALONSO,14,6,18.06,38.682,33.67,90.412,False,,True,0,AstonMartin
9839,Yas_Marina_Circuit,F ALONSO,14,7,17.94,38.776,33.603,90.319,False,,True,0,AstonMartin
9839,Yas_Marina_Circuit,F ALONSO,14,8,17.995,38.749,33.355,90.099,False,,True,0,AstonMartin
9839,Yas_Marina_Circuit,F ALONSO,14,9,18.05,38.779,33.182,90.011,False,,True,0,AstonMartin
9839,Yas_Marina_Circuit,F ALONSO,14,10,18.135,38.796,33.094,90.025,False,,True,0,AstonMartin
9839,Yas_Marina_Circuit,F ALONSO,14,11,18.123,38.664,33.013,89.8,False,,True,0,AstonMartin
9839,Yas_Marina_Circuit,F ALONSO,14,12,18.103,38.776,33.09,89.969,False,,True,0,AstonMartin
9839,Yas_Marina_Circuit,F ALONSO,14,13,17.979,38.828,33.161,89.968,False,,True,0,AstonMartin
9839,Yas_Marina_Circuit,F ALONSO,14,14,18.125,38.989,33.153,90.267,False,,True,0,AstonMartin
9839,Yas_Marina_Circuit,F ALONSO,14,15,18.045,38.885,32.906,89.836,False,,True,0,AstonMartin
9839,Yas_Marina_Circuit,F ALONSO,14,16,17.936,38.897,35.095,91.928,False,,True,0,AstonMartin
9839,Yas_Marina_Circuit,F ALONSO,14,17,39.371,38.614,33.263,111.248,True,,False,0,AstonMartin
9839,Yas_Marina_Circuit,F ALONSO,14,18,17.992,38.51,33.491,89.993,False,,True,0,AstonMartin
9839,Yas_Marina_Circuit,F ALONSO,14,19,18.145,38.566,33.401,90.112,False,,True,0,AstonMartin
9839,Yas_Marina_Circuit,F ALONSO,14,20,18.077,38.582,33.448,90.107,False,,True,0,AstonMartin
9839,Yas_Marina_Circuit,F ALONSO,14,21,18.093,38.451,33.487,90.031,False,,True,0,AstonMartin
9839,Yas_Marina_Circuit,F ALONSO,14,22,18.278,38.151,33.892,90.321,False,,True,0,AstonMartin
9839,Yas_Marina_Circuit,F ALONSO,14,23,18.012,37.816,33.592,89.42,False,,True,0,AstonMartin
9839,Yas_Marina_Circuit,F ALONSO,14,24,18.242,38.662,33.899,90.803,False,,True,0,AstonMartin
9839,Yas_Marina_Circuit,F ALONSO,14,25,17.934,38.109,34.217,90.26,False,,True,0,AstonMartin
9839,Yas_Marina_Circuit,F ALONSO,14,26,17.861,38.395,33.568,89.824,False,,True,0,AstonMartin
9839,Yas_Marina_Circuit,F ALONSO,14,27,17.856,38.244,33.65,89.75,False,,True,0,AstonMartin
9839,Yas_Marina_Circuit,F ALONSO,14,28,18.115,39.022,33.396,90.533,False,,True,0,AstonMartin
9839,Yas_Marina_Circuit,F ALONSO,14,29,18.242,38.799,33.356,90.397,False,,True,0,AstonMartin
9839,Yas_Marina_Circuit,F ALONSO,14,30,18.232,38.837,33.341,90.41,False,,True,0,AstonMartin
9839,Yas_Marina_Circuit,F ALONSO,14,31,17.881,38.597,33.23,89.708,False,,True,0,AstonMartin
9839,Yas_Marina_Circuit,F ALONSO,14,32,18.135,38.696,33.217,90.048,False,,True,0,AstonMartin
9839,Yas_Marina_Circuit,F ALONSO,14,33,17.932,38.751,33.299,89.982,False,,True,0,AstonMartin
9839,Yas_Marina_Circuit,F ALONSO,14,34,18.04,38.657,33.054,89.751,False,,True,0,AstonMartin
9839,Yas_Marina_Circuit,F ALONSO,14,35,18.038,38.573,33.153,89.764,False,,True,0,AstonMartin
9839,Yas_Marina_Circuit,F ALONSO,14,36,17.993,38.625,33.201,89.819,False,,True,0,AstonMartin
9839,Yas_Marina_Circuit,F ALONSO,14,37,17.949,38.77,33.581,90.3,False,,True,0,AstonMartin
9839,Yas_Marina_Circuit,F ALONSO,14,38,18.135,38.525,33.852,90.512,False,,True,0,AstonMartin
9839,Yas_Marina_Circuit,F ALONSO,14,39,17.844,38.477,33.78,90.101,False,,True,0,AstonMartin
9839,Yas_Marina_Circuit,F ALONSO,14,40,17.746,38.538,33.7,89.984,False,,True,0,AstonMartin
9839,Yas_Marina_Circuit,F ALONSO,14,41,17.905,38.443,33.179,89.527,False,,True,0,AstonMartin
9839,Yas_Marina_Circuit,F ALONSO,14,42,17.769,38.507,32.672,88.948,False,,True,0,AstonMartin
9839,Yas_Marina_Circuit,F ALONSO,14,43,17.815,38.737,33.086,89.638,False,,True,0,AstonMartin
9839,Yas_Marina_Circuit,F ALONSO,14,44,17.635,38.598,32.897,89.13,False,,True,0,AstonMartin
9839,Yas_Marina_Circuit,F ALONSO,14,45,17.792,38.646,32.917,89.355,False,,True,0,AstonMartin
9839,Yas_Marina_Circuit,F ALONSO,14,46,17.768,38.59,32.877,89.235,False,,True,0,AstonMartin
9839,Yas_Marina_Circuit,F ALONSO,14,47,17.682,38.431,33.007,89.12,False,,True,0,AstonMartin
9839,Yas_Marina_Circuit,F ALONSO,14,48,17.65,38.666,33.13,89.446,False,,True,0,AstonMartin
9839,Yas_Marina_Circuit,F ALONSO,14,49,17.783,38.701,32.836,89.32,False,,True,0,AstonMartin
9839,Yas_Marina_Circuit,F ALONSO,14,50,17.839,38.594,32.573,89.006,False,,True,0,AstonMartin
9839,Yas_Marina_Circuit,F ALONSO,14,51,17.524,38.673,32.317,88.514,False,,True,0,AstonMartin
9839,Yas_Marina_Circuit,F ALONSO,14,52,17.904,38.713,32.468,89.085,False,,True,0,AstonMartin
9839,Yas_Marina_Circuit,F ALONSO,14,53,17.703,38.595,32.259,88.557,False,,True,0,AstonMartin
9839,Yas_Marina_Circuit,F ALONSO,14,54,17.611,38.419,32.249,88.279,False,,True,0,AstonMartin
9839,Yas_Marina_Circuit,F ALONSO,14,55,17.683,38.377,32.333,88.393,False,,True,0,AstonMartin
9839,Yas_Marina_Circuit,F ALONSO,14,56,17.616,38.715,32.446,88.777,False,,True,0,AstonMartin
9839,Yas_Marina_Circuit,F ALONSO,14,57,17.831,38.903,32.382,89.116,False,,True,0,AstonMartin
9839,Yas_Marina_Circuit,F ALONSO,14,58,17.985,38.894,32.367,89.246,False,,True,0,AstonMartin
9839,Yas_Marina_Circuit,C LECLERC,16,1,,38.861,33.83,,False,,True,0,Ferrari
9839,Yas_Marina_Circuit,C LECLERC,16,2,18.219,38.0,33.868,90.087,False,,True,0,Ferrari
9839,Yas_Marina_Circuit,C LECLERC,16,3,18.095,38.082,33.504,89.681,False,,True,0,Ferrari
9839,Yas_Marina_Circuit,C LECLERC,16,4,18.083,37.904,33.956,89.943,False,,True,0,Ferrari
9839,Yas_Marina_Circuit,C LECLERC,16,5,18.189,38.294,33.579,90.062,False,,True,0,Ferrari
9839,Yas_Marina_Circuit,C LECLERC,16,6,18.255,38.073,33.411,89.739,False,,True,0,Ferrari
9839,Yas_Marina_Circuit,C LECLERC,16,7,17.991,38.179,33.501,89.671,False,,True,0,Ferrari
9839,Yas_Marina_Circuit,C LECLERC,16,8,18.134,37.747,33.725,89.606,False,,True,0,Ferrari
9839,Yas_Marina_Circuit,C LECLERC,16,9,18.189,38.265,33.2,89.654,False,,True,0,Ferrari
9839,Yas_Marina_Circuit,C LECLERC,16,10,18.081,38.164,33.385,89.63,False,,True,0,Ferrari
9839,Yas_Marina_Circuit,C LECLERC,16,11,18.173,38.497,33.239,89.909,False,,True,0,Ferrari
9839,Yas_Marina_Circuit,C LECLERC,16,12,18.166,38.564,33.327,90.057,False,,True,0,Ferrari
9839,Yas_Marina_Circuit,C LECLERC,16,13,18.112,38.63,33.196,89.938,False,,True,0,Ferrari
9839,Yas_Marina_Circuit,C LECLERC,16,14,18.117,38.61,33.327,90.054,False,,True,0,Ferrari
9839,Yas_Marina_Circuit,C LECLERC,16,15,18.177,38.581,33.24,89.998,False,,True,0,Ferrari
9839,Yas_Marina_Circuit,C LECLERC,16,16,18.139,38.786,35.065,91.99,False,,True,0,Ferrari
9839,Yas_Marina_Circuit,C LECLERC,16,17,38.568,38.63,33.018,110.216,True,,False,0,Ferrari
9839,Yas_Marina_Circuit,C LECLERC,16,18,18.146,38.171,33.555,89.872,False,,True,0,Ferrari
9839,Yas_Marina_Circuit,C LECLERC,16,19,18.065,37.808,33.656,89.529,False,,True,0,Ferrari
9839,Yas_Marina_Circuit,C LECLERC,16,20,18.169,38.096,32.991,89.256,False,,True,0,Ferrari
9839,Yas_Marina_Circuit,C LECLERC,16,21,17.996,38.316,32.743,89.055,False,,True,0,Ferrari
9839,Yas_Marina_Circuit,C LECLERC,16,22,17.921,38.183,32.787,88.891,False,,True,0,Ferrari
9839,Yas_Marina_Circuit,C LECLERC,16,23,17.89,38.177,33.528,89.595,False,,True,0,Ferrari
9839,Yas_Marina_Circuit,C LECLERC,16,24,18.219,38.129,32.671,89.019,False,,True,0,Ferrari
9839,Yas_Marina_Circuit,C LECLERC,16,25,17.876,38.034,32.261,88.171,False,,True,0,Ferrari
9839,Yas_Marina_Circuit,C LECLERC,16,26,17.827,38.004,32.213,88.044,False,,True,0,Ferrari
9839,Yas_Marina_Circuit,C LECLERC,16,27,17.819,37.957,32.322,88.098,False,,True,0,Ferrari
9839,Yas_Marina_Circuit,C LECLERC,16,28,17.786,37.998,32.365,88.149,False,,True,0,Ferrari
9839,Yas_Marina_Circuit,C LECLERC,16,29,17.818,38.09,32.483,88.391,False,,True,0,Ferrari
9839,Yas_Marina_Circuit,C LECLERC,16,30,17.815,38.129,32.527,88.471,False,,True,0,Ferrari
9839,Yas_Marina_Circuit,C LECLERC,16,31,17.832,38.154,32.562,88.548,False,,True,0,Ferrari
9839,Yas_Marina_Circuit,C LECLERC,16,32,18.039,38.192,32.623,88.854,False,,True,0,Ferrari
9839,Yas_Marina_Circuit,C LECLERC,16,33,17.899,38.124,32.641,88.664,False,,True,0,Ferrari
9839,Yas_Marina_Circuit,C LECLERC,16,34,17.864,38.064,32.652,88.58,False,,True,0,Ferrari
9839,Yas_Marina_Circuit,C LECLERC,16,35,17.867,38.127,32.459,88.453,False,,True,0,Ferrari
9839,Yas_Marina_Circuit,C LECLERC,16,36,17.8,38.076,32.427,88.303,False,,True,0,Ferrari
9839,Yas_Marina_Circuit,C LECLERC,16,37,17.784,38.133,32.433,88.35,False,,True,0,Ferrari
9839,Yas_Marina_Circuit,C LECLERC,16,38,17.762,38.069,32.321,88.152,False,,True,0,Ferrari
9839,Yas_Marina_Circuit,C LECLERC,16,39,17.835,38.244,34.16,90.239,False,,True,0,Ferrari
9839,Yas_Marina_Circuit,C LECLERC,16,40,37.907,38.143,32.127,108.177,True,,False,0,Ferrari
9839,Yas_Marina_Circuit,C LECLERC,16,41,17.678,37.693,32.754,88.125,False,,True,0,Ferrari
9839,Yas_Marina_Circuit,C LECLERC,16,42,17.856,37.661,31.752,87.269,False,,True,0,Ferrari
9839,Yas_Marina_Circuit,C LECLERC,16,43,17.505,37.677,31.737,86.919,False,,True,0,Ferrari
9839,Yas_Marina_Circuit,C LECLERC,16,44,17.54,37.649,31.658,86.847,False,,True,0,Ferrari
9839,Yas_Marina_Circuit,C LECLERC,16,45,17.525,37.608,31.592,86.725,False,,True,0,Ferrari
9839,Yas_Marina_Circuit,C LECLERC,16,46,17.478,37.611,31.767,86.856,False,,True,0,Ferrari
9839,Yas_Marina_Circuit,C LECLERC,16,47,17.467,37.695,31.812,86.974,False,,True,0,Ferrari
9839,Yas_Marina_Circuit,C LECLERC,16,48,17.499,37.658,31.688,86.845,False,,True,0,Ferrari
9839,Yas_Marina_Circuit,C LECLERC,16,49,17.506,37.622,31.808,86.936,False,,True,0,Ferrari
9839,Yas_Marina_Circuit,C LECLERC,16,50,17.554,37.827,31.832,87.213,False,,True,0,Ferrari
9839,Yas_Marina_Circuit,C LECLERC,16,51,17.477,37.829,32.07,87.376,False,,True,0,Ferrari
9839,Yas_Marina_Circuit,C LECLERC,16,52,17.588,37.877,32.085,87.55,False,,True,0,Ferrari
9839,Yas_Marina_Circuit,C LECLERC,16,53,17.694,38.156,33.155,89.005,False,,True,0,Ferrari
9839,Yas_Marina_Circuit,C LECLERC,16,54,17.804,38.068,32.419,88.291,False,,True,0,Ferrari
9839,Yas_Marina_Circuit,C LECLERC,16,55,17.913,37.964,32.318,88.195,False,,True,0,Ferrari
9839,Yas_Marina_Circuit,C LECLERC,16,56,17.581,37.718,32.165,87.464,False,,True,0,Ferrari
9839,Yas_Marina_Circuit,C LECLERC,16,57,17.641,38.021,32.503,88.165,False,,True,0,Ferrari
9839,Yas_Marina_Circuit,C LECLERC,16,58,17.673,37.851,32.749,88.273,False,,True,0,Ferrari
9839,Yas_Marina_Circuit,L STROLL,18,1,,40.0,35.922,,False,,True,0,AstonMartin
9839,Yas_Marina_Circuit,L STROLL,18,2,18.561,38.208,34.813,91.582,False,,True,0,AstonMartin
9839,Yas_Marina_Circuit,L STROLL,18,3,18.515,38.069,33.735,90.319,False,,True,0,AstonMartin
9839,Yas_Marina_Circuit,L STROLL,18,4,18.276,38.037,34.46,90.773,False,,True,0,AstonMartin
9839,Yas_Marina_Circuit,L STROLL,18,5,18.478,38.201,33.779,90.458,False,,True,0,AstonMartin
9839,Yas_Marina_Circuit,L STROLL,18,6,18.237,38.029,33.922,90.188,False,,True,0,AstonMartin
9839,Yas_Marina_Circuit,L STROLL,18,7,18.281,38.231,33.88,90.392,False,,True,0,AstonMartin
9839,Yas_Marina_Circuit,L STROLL,18,8,18.333,38.183,33.923,90.439,False,,True,0,AstonMartin
9839,Yas_Marina_Circuit,L STROLL,18,9,18.106,38.173,33.44,89.719,False,,True,0,AstonMartin
9839,Yas_Marina_Circuit,L STROLL,18,10,18.14,38.221,33.914,90.275,False,,True,0,AstonMartin
9839,Yas_Marina_Circuit,L STROLL,18,11,18.247,38.251,34.201,90.699,False,,True,0,AstonMartin
9839,Yas_Marina_Circuit,L STROLL,18,12,18.388,38.395,34.387,91.17,False,,True,0,AstonMartin
9839,Yas_Marina_Circuit,L STROLL,18,13,18.299,38.379,34.475,91.153,False,,True,0,AstonMartin
9839,Yas_Marina_Circuit,L STROLL,18,14,18.247,38.427,34.24,90.914,False,,True,0,AstonMartin
9839,Yas_Marina_Circuit,L STROLL,18,15,18.104,38.669,34.158,90.931,False,,True,0,AstonMartin
9839,Yas_Marina_Circuit,L STROLL,18,16,18.124,38.428,33.832,90.384,False,,True,0,AstonMartin
9839,Yas_Marina_Circuit,L STROLL,18,17,18.185,38.773,33.956,90.914,False,,True,0,AstonMartin
9839,Yas_Marina_Circuit,L STROLL,18,18,18.158,38.819,34.446,91.423,False,,True,0,AstonMartin
9839,Yas_Marina_Circuit,L STROLL,18,19,18.231,38.977,34.592,91.8,False,,True,0,AstonMartin
9839,Yas_Marina_Circuit,L STROLL,18,20,18.2,39.041,34.538,91.779,False,,True,0,AstonMartin
9839,Yas_Marina_Circuit,L STROLL,18,21,18.24,38.708,35.054,92.002,False,,True,0,AstonMartin
9839,Yas_Marina_Circuit,L STROLL,18,22,18.288,39.013,33.367,90.668,False,,True,0,AstonMartin
9839,Yas_Marina_Circuit,L STROLL,18,23,18.015,38.786,33.172,89.973,False,,True,0,AstonMartin
9839,Yas_Marina_Circuit,L STROLL,18,24,17.932,38.917,33.123,89.972,False,,True,0,AstonMartin
9839,Yas_Marina_Circuit,L STROLL,18,25,17.966,38.865,33.023,89.854,False,,True,0,AstonMartin
9839,Yas_Marina_Circuit,L STROLL,18,26,17.869,38.859,33.06,89.788,False,,True,0,AstonMartin
9839,Yas_Marina_Circuit,L STROLL,18,27,18.056,38.857,33.074,89.987,False,,True,0,AstonMartin
9839,Yas_Marina_Circuit,L STROLL,18,28,17.94,38.661,33.259,89.86,False,,True,0,AstonMartin
9839,Yas_Marina_Circuit,L STROLL,18,29,17.964,38.834,33.128,89.926,False,,True,0,AstonMartin
9839,Yas_Marina_Circuit,L STROLL,18,30,17.942,38.943,33.29,90.175,False,,True,0,AstonMartin
9839,Yas_Marina_Circuit,L STROLL,18,31,18.044,38.765,33.149,89.958,False,,True,0,AstonMartin
9839,Yas_Marina_Circuit,L STROLL,18,32,18.045,39.003,33.191,90.239,False,,True,0,AstonMartin
9839,Yas_Marina_Circuit,L STROLL,18,33,17.974,38.914,33.084,89.972,False,,True,0,AstonMartin
